Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
10/1/2019,-87.595408,30.407013,Elberta,AL,USA,Orb,"The incident took place at 1900 hours on October 1st 2019 in Elberta, Alabama. He primary witness gazed up into the relatively dark sky",,
6/6/2002,-87.595408,30.407013,Elberta,AL,USA,Light,A stationary light no different in appearance then a star started to move in a straight line south at a high rate of speed and then dis,,
4/22/1930,-95.976721,45.994127,Elbow Lake,MN,USA,Circle,"Red ball of light shooting down from the sky slowly then rapidly shot toward the ground, and vanished.",,
1/30/1995,-76.4479914,43.0345105,Elbridge,NY,USA,Other,"copper colored-top shaped UFO sighted in elbridge,ny",,
9/18/2023,-88.4723014,41.8922499,Elburn,IL,USA,Oval,"High altitude, 3 contrails, strange shape. Suspected due to the reflection of the Sun but honestly can't tell it is really weird.",Y,Aircraft
4/3/1946,-88.4723014,41.8922499,Elburn,IL,USA,Fireball,"A large, amber glowing circular flying object was spotted, staying stationary for 40 secs before shifting to the left and disappearing",,
4/17/1990,-88.4723014,41.8922499,Elburn,IL,USA,Fireball,"Driving west in Elburn, four passengers spotted four bright orange fireballs flying extremely fast in a straight diagonal line.",,
2/19/2002,-89.183475,45.435841,Elcho,WI,USA,Circle,"My mother came into my room,told me to look out the window, East, a cluster of lights( 4or 5) went from N to S in the distance above th",,
4/22/1998,-89.183475,45.435841,Elcho,WI,USA,Triangle,V-like shape craft above Langlade County WI USA,,
7/10/2004,-89.183475,45.435841,Elcho,WI,USA,Diamond,Multi-colored flashing lights hovering over small-town in Wisconsin,,
11/5/2004,-89.183475,45.435841,Elcho,WI,USA,Fireball,clear blue sky big fireball with lots of white smoke looked huge,,
4/30/2018,-79.874084,40.0790059,Elco,PA,USA,Light,"I first saw a tiny dot at very high altitude, way too high to be an airliner, so I checked the position of the ISS and determined it wa",,
4/18/2024,-76.9502567,39.4037147,Eldersburg,MD,USA,Orb,"We were on the back deck watching the fireworks, 20 minutes after they were done, saw 5 round orange orbs floating horizontally across",,
4/2/1957,-76.9502567,39.4037147,Eldersburg,MD,USA,Disk,Saucer shaped UFO with circularly flashing lights seen seemingly following highway.,,
4/19/1937,-92.5805241,38.3494456,Eldon,MO,USA,Triangle,I was on my way home from a children's Halloween event and there was a triangle shape with yellowish or orange lights above the truck s,,
4/19/2018,-92.5805241,38.3494456,Eldon,MO,USA,Rectangle,huge triangle shaped with lights on the side huge roaring sound,,
8/15/2004,-92.5805241,38.3494456,Eldon,MO,USA,Light,bright red light zig zag across sky then disappear,,
8/19/2006,-92.5805241,38.3494456,Eldon,MO,USA,Light,Extreme speeds and angles of an UFO,,
7/4/2008,-93.099609,42.3606883,Eldora,IA,USA,Disk,Very large disk shaped ufo stopped in mid air a number of times.,,
4/26/1984,-93.099609,42.3606883,Eldora,IA,USA,Light,Green light and green ring.,,
8/15/2009,-93.099609,42.3606883,Eldora,IA,USA,Rectangle,"Large, horizontal, whitish rectangle seen during the day.",,
4/26/1984,-93.099609,42.3606883,Eldora,IA,USA,Light,"Three friends and I were walking at about 9:50. Not long after that, the area around us was lit up by a green ring. This green ring/lig",,
11/9/2007,-100.5991425,30.8601112,Eldorado,TX,USA,Cigar,two cigar shaped objects slowly crossing over road,,
4/4/1934,-100.5991425,30.8601112,Eldorado,TX,USA,Triangle,Ufo in west TX,,
4/7/2027,-88.4381029,37.8136583,Eldorado,IL,USA,Changing,Hundreds of people witness 6 different ufo's checked out and seemed threatened by a fireworks display in southern IL,,
9/4/2008,-87.6172389,33.9228835,Eldridge,AL,USA,Diamond,"09/04/08 eldridge,al diamond object 0.5 seconds",,
4/18/1959,-92.7490695,37.82976,Eldridge,MO,USA,Circle,"I noticed in the sky above me, a stationary orange ball that seemed to be glowing with a slight flicker.",,
2/1/2003,-122.5142858,38.3472239,Eldridge,CA,USA,Fireball,Large slow moving ball of fire.,,
4/12/2023,-90.5846035,41.6580467,Eldridge,IA,USA,Circle,Bright orange/yellow with red trim circular fast moving quiet light.,,
10/28/2005,-90.5846035,41.6580467,Eldridge,IA,USA,Disk,MISSOURI INVESTIGATORS GROUP Report: I saw a bright circular metal object in the sky which seemed to hover.,,
10/4/2009,-90.5846035,41.6580467,Eldridge,IA,USA,Light,Bright orange object seen flying E/SE out of atmosphere.,,
10/4/2009,-90.5846035,41.6580467,Eldridge,IA,USA,Light,Bright orange object seen flying E/SE out of atmosphere.,,
7/7/2008,-90.5846035,41.6580467,Eldridge,IA,USA,Triangle,Small triangle shaped lights moving through sky.,,
4/12/1950,-90.5846035,41.6580467,Eldridge,IA,USA,Light,"Five orange lights, like stars in the cloudy sky, hovered motionless over a small city in Iowa.",,
8/15/1999,-81.9323577,38.5375886,Eleanor,WV,USA,Cigar,Driving In Car when it appeared appeared in sky. It was long and silver with a long black line in the middle.,,
4/23/2015,-98.9163686,34.0320855,Electra,TX,USA,Cigar,I was driving south bound on US 287 on the out side lane. I looked up and saw an object that reminded me of those high end cigar tubes,,
7/15/2004,-98.9163686,34.0320855,Electra,TX,USA,Disk,"Saw craft with bright clear light illuminating from ""portholes"" hovering over a field near our house",,
1/13/2009,-98.9163686,34.0320855,Electra,TX,USA,Oval,"Silver oval craft seen near Electra, Texas",,
6/16/1970,-119.038078,47.9323735,Electric City,WA,USA,Egg,Three Egg shaped objects flew thru the Coulee. There was a large one and two small objects flying together.. They all flashed colors of,,
4/11/2021,-119.038078,47.9323735,Electric City,WA,USA,Sphere,Getting Power from the Grand Coulee Dam?,,
4/3/1970,-119.038078,47.9323735,Electric City,WA,USA,Circle,"Grand Coulee Damn sighting of ""fireball"" that turned in mid air while changing speeds intermitently.",,
4/14/2020,-107.224159,33.1975054,Elephant Butte,NM,USA,Other,A fleet of crafts clearly seen over elephant butte nm golf course bidding in the clouds.,,
9/8/2009,-91.4701576,44.5757974,Eleva,WI,USA,Light,two synchronized lights moving slowing across the sky in a line formation,,
6/10/2019,-109.6870138,31.6853714,Elfrida,AZ,USA,Other,There was a single pyramid like craft with at least one area glowing in a dull red being chased in US airspace by approximately 4 fight,,
4/13/1979,-80.794252,34.1709826,Elgin,SC,USA,Diamond,Large object with one bright white at each corner (square shaped) moving slowly and low over town. ((NUFORC Note: From a/c mech. PD)),,
8/22/2006,-88.2810994,42.03726,Elgin,IL,USA,Light,White lights with blue and red flashing lights around it,,
11/3/2005,-97.371118,30.3495084,Elgin,TX,USA,Light,"Bright light in south-west sky from south Elgin. ((NUFORC Note: Possible aircraft w/ landing light, or a star? PD))",,
5/2/2018,-80.794252,34.1709826,Elgin,SC,USA,Light,Light as bright as star moving east. constant speed. would stop for about 10 seconds then continue on. would fade completely out then b,,
10/1/1998,-88.2810994,42.03726,Elgin,IL,USA,Disk,"I can only say that I know what I saw, I even took a digital picture of it. 1:30 in the afternoon, clear blue sky, an airplane head",,
11/5/2001,-88.2810994,42.03726,Elgin,IL,USA,Fireball,"Neon Green Light Spoted in Elgin, IL. 60120 at 21:04 hours Monday, November 5th 2001",,
9/25/2006,-88.2810994,42.03726,Elgin,IL,USA,Rectangle,3 lights flew silently over Elgin Illinois at 22:15,,
3/8/2006,-88.2810994,42.03726,Elgin,IL,USA,Fireball,orange fireball ball in east sky glowed for 2-3 minutes at about 4:17-4:20,,
4/7/2028,-88.2810994,42.03726,Elgin,IL,USA,Fireball,Fireball in sky separating into two!,,
9/1/2018,-88.2810994,42.03726,Elgin,IL,USA,Orb,Saw a black stationary orb in the sky in Elgin. ((anonymous report)),,
2/23/2023,-97.371118,30.3495084,Elgin,TX,USA,Light,Light in the sky that I thought was a star at first but knew it was out of place.,,Aircraft?
9/16/1999,-97.371118,30.3495084,Elgin,TX,USA,Disk,"A ROUND DISK TYPE OBJECT, WHITE(LIGHT) IN COLOR WITH WHITE & ORANGE LIGHTS SURRONDING PERIMETER ABOUT 100 METERS ABOVE AND HOVERING.",,
7/30/2020,-98.30643,34.775468,Elgin,OK,USA,Cylinder,"UFO near Elgin, Oklahoma",,
4/3/1961,-88.2810994,42.03726,Elgin,IL,USA,Sphere,10 bright orange noiseless spheres flew over head in single file at intrevals of 10 to 15 seconds moving from S to N.,,
4/8/1948,-88.2810994,42.03726,Elgin,IL,USA,Light,bright white ball of light moving fast and smooth and silent,,
4/17/1990,-88.2810994,42.03726,Elgin,IL,USA,Fireball,Saw 2 fireball shapes flying side by side.,,
4/27/2009,-91.6297632,42.9574845,Elgin,IA,USA,Light,Multiple red lights/balls taking off from ground in Iowa. ((anonymous report)),,
12/3/2021,-88.2810994,42.03726,Elgin,IL,USA,Cylinder,Long cylinder flying high in the sky no noice or lights.,Y,Starlink
5/27/2023,-88.2810994,42.03726,Elgin,IL,USA,Other,A bright circle of light,,
4/3/2029,-88.2810994,42.03726,Elgin,IL,USA,Orb,"Firey orange orb seen in sky over Elgin, Illinois",,
4/13/1963,-88.2810994,42.03726,Elgin,IL,USA,Orb,Silent reddish orange fire like spheres/orbs ( 5 ) following the direction of the wind blowing 1-2 k feet high,,
4/24/1966,-88.2810994,42.03726,Elgin,IL,USA,Triangle,Triangle of lights in the sky to the south.,,
10/10/1999,-117.9175706,45.5649887,Elgin,OR,USA,Chevron,Object silently traveled north -northwest. It was V shaped with five orange lights on the perimeter and one white ligh in the center of,,
4/5/2020,-88.2810994,42.03726,Elgin,IL,USA,Changing,We seen around 15 lights flying in The sky Triangle Circle and Line of lights in the sky from east side to the west,,
4/3/2029,-88.2810994,42.03726,Elgin,IL,USA,Fireball,"Twinkling, firely light surrounded by or in front a red circular shape moved across the sky before hovering and dissappearing.",,
2/26/2019,-98.30643,34.775468,Elgin,OK,USA,Disk,Driving on the highway right before Elgin exit going towards OKC. On the right the sky lit up with a bright yellow/orange.,,
4/9/2008,-80.794252,34.1709826,Elgin,SC,USA,Light,Bright orange light moving slowly across sky in SC.,,
6/13/2003,-80.794252,34.1709826,Elgin,SC,USA,Formation,i was outside and all the sudden i saw a flash of light and 13 ufos appered just like that. then they moved very fast across the night,,
2/7/2020,-98.30643,34.775468,Elgin,OK,USA,Cigar,White cigar shaped ufo over Elgin,,
7/10/2019,-88.2810994,42.03726,Elgin,IL,USA,Formation,"A few orange orbs appeared to make a formation along with another group, totaling around 10 orbs.",,
8/12/2023,-88.2810994,42.03726,Elgin,IL,USA,Star,"I've seen this phenomena multiple times over the past few weeks, hovering and sometimes making quick movements in the sky.",Y,
7/4/2008,-88.2810994,42.03726,Elgin,IL,USA,Disk,Four orange/reddish objects seen and video taped,,
11/16/1999,-88.2810994,42.03726,Elgin,IL,USA,Fireball,"Ok, I was pulling out of the bank parking lot with a friend, and when I was pulling out, in the sky i saw the object falling towards th",,
4/26/2017,-88.2810994,42.03726,Elgin,IL,USA,Fireball,"9:00pm CST, 9/4/16, fireball-like objects observed over Elgin, IL.",,
10/10/1998,-88.2810994,42.03726,Elgin,IL,USA,Cylinder,While looking up at sky I noticed a bright light hovering above the sky. then I noticed a jet airliner traveling in the same area and I,,
3/1/2021,-88.2810994,42.03726,Elgin,IL,USA,Circle,A circular object with alternating flashing lights,,
4/13/2000,-88.2810994,42.03726,Elgin,IL,USA,Changing,At 8:00pm a cluster of orange lights appeared to be headed eastward to the northwest of Elgin.,,
11/16/2021,-88.2810994,42.03726,Elgin,IL,USA,Orb,"2 stationary orange orbs, different heights, suddenly vanished",,
4/13/1963,-88.2810994,42.03726,Elgin,IL,USA,Orb,Silent redish orange fire like spheres/ orbs ( 5 ) following the direction of the wind blowing 1-2 k feet high,,
5/11/2006,-97.371118,30.3495084,Elgin,TX,USA,Circle,very bright object over Elgin Texas,,
4/16/1933,-88.2810994,42.03726,Elgin,IL,USA,Cylinder,A cylinder shaped object with a reddish glow and yellow fireball clusters moves slowly across the sky.,,
12/30/2021,-98.7653408,32.95984,Eliasville,TX,USA,Orb,"Round, glowing, key lime green orb flew from southern sky to northern sky.",,
6/25/2023,-84.203839,40.7886618,Elida,OH,USA,Oval,"From the naked eye, object 1 and 2 appeared like a tic tac round shape.",Y,
4/23/1974,-70.8000557,43.1531421,Eliot,ME,USA,Circle,"Red light dropped straight in from sky to near horizon, and rapidly changed direction to south east - viewed from central Eliot.",,
4/30/2015,-70.8000557,43.1531421,Eliot,ME,USA,Light,"Bright yellow and red flashing light anomaly just above tree level. Steady movements at times, speeds up. ((anonymous report))",,
4/12/1930,-70.8000557,43.1531421,Eliot,ME,USA,Orb,Tannish orb in orange sky turned black then disappeared.,,
1/20/2007,-81.3952725,39.0633754,Elizabeth,WV,USA,Circle,My friend and i where in a car at 1:30 and a bright white flashing light.,,
5/1/2001,-104.59687,39.3602863,Elizabeth,CO,USA,Sphere,"I was driving home from work at approx. 11:00 pm, I saw a round ball of bright light in the sky. At first I thought that it may have",,
4/29/1978,-81.3952725,39.0633754,Elizabeth,WV,USA,Light,((HOAX??)) Looked like a star that moved across the sky and flashed a white light and was gone.,,
10/19/2005,-74.2107006,40.6639916,Elizabeth,NJ,USA,Light,light in the sky of elizabeth,,
4/17/2000,-85.9741324,38.1211819,Elizabeth,IN,USA,Triangle,"5 aircraft flying low at slow speed appear to be flying in line, white and red lights, witnessed by two people",,
8/9/2008,-74.2107006,40.6639916,Elizabeth,NJ,USA,Disk,I saw a huge disk w/ 2 big lights and several smaller lights around it.,,
3/22/2019,-85.9741324,38.1211819,Elizabeth,IN,USA,Oval,while taking pics of strange color in clouds captured what looks to be a ufo,,
9/17/1994,-74.2107006,40.6639916,Elizabeth,NJ,USA,Disk,i could not identify this object with any known craft although i has study janes and nasa craft for years!,,
4/23/1942,-104.59687,39.3602863,Elizabeth,CO,USA,Light,"I sent my nephew to get my laptop from my car and when he came back in he said, ""Oh, by the way, what are those lights out there?""",,
4/18/2029,-81.3952725,39.0633754,Elizabeth,WV,USA,Light,Bright light shooting across the sky.,,
2/24/2008,-74.2107006,40.6639916,Elizabeth,NJ,USA,Orb,3 white orbs moving together against clear blue sky,,
11/25/2000,-74.2107006,40.6639916,Elizabeth,NJ,USA,Sphere,Wish to see more of those things!!! (UFO's)...,,
2/1/1997,-74.2107006,40.6639916,Elizabeth,NJ,USA,Sphere,Spheres in New Jersey,,
4/11/2029,-74.2107006,40.6639916,Elizabeth,NJ,USA,Disk,It was a sauser shape object which was flying over Elizabeth very slowly and made no noise whatsoever it was very low and it had many m,,
1/3/2024,-74.2107006,40.6639916,Elizabeth,NJ,USA,Orb,Witnessed when looking outside from room,Y,Planet/Star
4/23/1960,-74.2107006,40.6639916,Elizabeth,NJ,USA,Diamond,Shot photo of 4 diamond shape objects in hte sky.,,
10/15/2003,-79.8897706,40.2692367,Elizabeth,PA,USA,Disk,"saucer shape seen from bottom with triangular lights with point in center, grey in shape.300' up.",,
10/4/2002,-104.59687,39.3602863,Elizabeth,CO,USA,Flash,"3 extremely bright metallic strobe- like flashing objects with a spot light effect on the ground and objects below and a ""grounded"" so",,
6/23/2019,-79.8897706,40.2692367,Elizabeth,PA,USA,Sphere,5 amber circular shapes going in all directions then formed a arrowhead shape then broke up and left.,,
4/2/2006,-74.2107006,40.6639916,Elizabeth,NJ,USA,Orb,orange spheroid seen flying over elizabeth NJ floating north to south & vanishing after approx 12 minutes,,
9/5/2020,-74.2107006,40.6639916,Elizabeth,NJ,USA,Disk,Observed a black disc shaped object moving slowly and occasionally emitting a sparkling light.,,
4/10/1999,-74.2107006,40.6639916,Elizabeth,NJ,USA,Other,Hovering air craft not making a noise over jersey tpk,,
9/19/2008,-74.2107006,40.6639916,Elizabeth,NJ,USA,Disk,"U.F.O Spotted by teen, At night (21:03) Giving out 5 colors or more of light",,
4/23/1930,-79.8897706,40.2692367,Elizabeth,PA,USA,Other,"Bright green star, falling fast from the sky to earth",,
11/9/1995,-74.2107006,40.6639916,Elizabeth,NJ,USA,Oval,While driving on Route 1&9 in Elizabeth Near Newark Airport I was looking at an airplane that was taking off on an upward incline. At t,,
7/25/2008,-79.8897706,40.2692367,Elizabeth,PA,USA,Other,Dark shiny disk that appeared to be on fire,,
4/7/1933,-79.8897706,40.2692367,Elizabeth,PA,USA,Circle,Round black object on fire at first - traveling across sky . NO lights!,,
3/16/1966,-74.2107006,40.6639916,Elizabeth,NJ,USA,Chevron,Silvery chevron moves across the sky and fades out of sight,,
12/7/2019,-104.59687,39.3602863,Elizabeth,CO,USA,Disk,"Enormous disc moving westward near Elizabeth, CO",,
12/12/1996,-74.2107006,40.6639916,Elizabeth,NJ,USA,Changing,"There are many sighting i have seen in my lifetime, there are even some that i have heard from my neibors out of the united states.",,
8/19/2019,-74.2107006,40.6639916,Elizabeth,NJ,USA,Light,My husband and I when out to the parking lot and we saw a steady red bright light at the sky over the Elizabeth river parkway for about,,
4/10/1994,-76.2203699,36.3010192,Elizabeth City,NC,USA,Disk,Light-colored disc-shaped object enveleloped by reddish glow hovers slowly over houses then disappears,,
4/14/1954,-76.2203699,36.3010192,Elizabeth City,NC,USA,Other,"Red glow observed during storm, Locating of glow lines up to Harvey Point.",,
4/23/1957,-76.2203699,36.3010192,Elizabeth City,NC,USA,Fireball,Multiple flying objects sighted on the horizon.,,
4/11/1963,-76.2203699,36.3010192,Elizabeth City,NC,USA,Light,Saw a cluster of red lights moving at a high rate of speed with no sound over my neighborhood. Followed the lights for several minutes,,
1/15/2005,-76.2203699,36.3010192,Elizabeth City,NC,USA,Other,Explosive corona.....Shooting Star becomes disk that hovers,,
12/20/2000,-76.2203699,36.3010192,Elizabeth City,NC,USA,Chevron,"Chevron shaped object, alternating dark/white pattern, 10 sec duration, moderate speed, disappeared.",,
1/24/2023,-76.2203699,36.3010192,Elizabeth City,NC,USA,Formation,My family and I were outside playing when my wife noticed the objects flying in formation she tried to record but couldn't so I did,Y,
4/9/2011,-76.2203699,36.3010192,Elizabeth City,NC,USA,Triangle,"Out for a smoke, noticed the triangluar shaped craft about a mile up in sky that made sudden turns and reversed unlike any aircraft .",,
4/25/1995,-76.2203699,36.3010192,Elizabeth City,NC,USA,Disk,"Saucer-shaped chrome vessel, hovering near wind turbines in Elizabeth City, NC.",,
3/5/1990,-79.83325994,40.26434055,Elizabeth Township,PA,USA,Oval,My friend and I saw eight oval crafts with lights performing very unusal manuvers,,
4/9/1949,-79.83325994,40.26434055,Elizabeth Township,PA,USA,Triangle,Small battleship gray triangle in residential area,,
11/9/2004,-82.2107617,36.3487756,Elizabethton,TN,USA,Disk,Several craft at one time,,
4/21/2016,-82.2107617,36.3487756,Elizabethton,TN,USA,Cylinder,Black cylinder craft slowly passes over head. At least the size of football field.,,
4/25/1998,-82.2107617,36.3487756,Elizabethton,TN,USA,Circle,I seen a round ball of orange light that shot up from the mountains up into the dark clouds then disappear. ((anonymous report)),,
11/3/2004,-82.2107617,36.3487756,Elizabethton,TN,USA,Light,large bright white light,,
7/9/2004,-82.2107617,36.3487756,Elizabethton,TN,USA,Circle,shinny circle that disapeared,,
4/7/2018,-82.2107617,36.3487756,Elizabethton,TN,USA,Light,"12- 15 orange colored lights moving across the sky,in elizabethton, tn, numerous unrelated witnessess",,
4/30/2005,-82.2107617,36.3487756,Elizabethton,TN,USA,Light,"Seen multiple lights, most to the north/northeast above the tree/mountain lines. I saw one split and multiple moving around. I'm orderi",,
4/21/2016,-82.2107617,36.3487756,Elizabethton,TN,USA,Cylinder,Black cylinder craft slowly passes over head/at least the size of football field,,
3/5/2004,-82.2107617,36.3487756,Elizabethton,TN,USA,Light,My daughter and granddaughter were were letting me out of the car in my driveway. As I got out I glanced at the mountain about 3/4 mil,,
4/26/1991,-82.2107617,36.3487756,Elizabethton,TN,USA,Circle,Cluster of lights probably thousands it started very low directly above street lights and floated up up into the sky until we couldn't,,
4/30/2004,-82.2107617,36.3487756,Elizabethton,TN,USA,Light,Very bright and large orange star-like object moving at a steady pace NE bound.,,
9/26/2007,-82.2107617,36.3487756,Elizabethton,TN,USA,Triangle,"9-26-07 @ 06:00am a triangle shape object with lite orange lights all around it . stay about 50 seconds,and left. Silent.",,
10/14/2020,-82.2107617,36.3487756,Elizabethton,TN,USA,Fireball,"Appeared to be fireballs with a dissipating trail falling toward earth at dusk. Two in number. October 14, 2020, 6:47 PM, Elizabethton",,
4/6/1982,-76.60245,40.153022,Elizabethtown,PA,USA,Oval,Bright Oval Dissolved/Flickered in night sky,,
4/18/1986,-85.867893,37.700408,Elizabethtown,KY,USA,Circle,Flickering objects in stationary formation.,,
1/1/1998,-88.305099,37.4459108,Elizabethtown,IL,USA,Triangle,Triangular object traveling south crossed the highway in front of us hovered then turned east and left with no sound.,,
4/20/2019,-76.60245,40.153022,Elizabethtown,PA,USA,Changing,"4 bright white lights seen in a line formation, object (lights) went from horizontal orientation to completely perpendicular formation.",,
9/3/2006,-85.867893,37.700408,Elizabethtown,KY,USA,Disk,"Several lights appear over Elizabethtown, KY.",,
4/15/2005,-85.867893,37.700408,Elizabethtown,KY,USA,Circle,"4-15-05 small star-like object (not jet/plane/satellite) seen Elizabethtown, Ky. in daylight around 3:15pm which made a 45 degree turn",,
4/19/2001,-76.60245,40.153022,Elizabethtown,PA,USA,Fireball,2 red fireball objects rose into air close to Elizabethtown college campus and hovered for approximately 20 seconds until they moved in,,
6/22/2022,-76.60245,40.153022,Elizabethtown,PA,USA,Sphere,I have images and videos of it pulsating at me and I think I got the first legit outline of the ship,Y,
12/10/2021,-76.60245,40.153022,Elizabethtown,PA,USA,Sphere,We all noticed the red orb-shaped object move at about 250 mph. Speed is figured at faster than landing speed for HIA.,Y,
1/1/1996,-78.6052899,34.6293372,Elizabethtown,NC,USA,Triangle,TRIANGLE SHAPED SHADOW BLOCKS OUT STARS,,
4/1/2000,-85.867893,37.700408,Elizabethtown,KY,USA,Disk,Silver disk shaped object,,
4/26/1964,-76.60245,40.153022,Elizabethtown,PA,USA,Triangle,"V-shaped, fast moving set of lights above the clouds.",,
5/22/2018,-85.867893,37.700408,Elizabethtown,KY,USA,Flash,"While traveling northbound on I65 today heading toward Louisville, I saw a bright light flashes. The light resembled a star.",,
7/11/2008,-85.867893,37.700408,Elizabethtown,KY,USA,Triangle,"Large Triangle craft, white lights on all 3 corners, 1 red light and 1 white light on each side if the craft. No Noise. All 4 witnesse",,
11/22/2006,-85.867893,37.700408,Elizabethtown,KY,USA,Disk,"UFO's over Kentucky Seen EVERY clear night, all night between 1 and 7 at a time.",,
