Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/16/1940,-85.8663574,33.9981546,Hokes Bluff,AL,USA,Circle,I saw a bright red object on 1/1/2014 approximately 12:20 I recorded part of it before it just blinked and went out.,,
4/20/1990,-71.008958,42.1552232,Holbrook,MA,USA,Fireball,"Orange round fireballs in the sky, at least 30 of them hovering over street above treetops.",,
4/19/2018,-71.008958,42.1552232,Holbrook,MA,USA,Light,A parade of orange lights overhead.. approx thirty.. no sound.. all heading in the same direction.,,
3/23/2020,-110.1593261,34.9037105,Holbrook,AZ,USA,Formation,Hundreds of Orbs in a Line Formation Over Arizona ((Starlink satellites)),,
9/18/2008,-71.008958,42.1552232,Holbrook,MA,USA,Circle,"9/18/08, 8:10 p.m., Looming cirle of four large very bright lights (white, tinged with blue and red)",,
7/25/2000,-110.1593261,34.9037105,Holbrook,AZ,USA,Triangle,Luminescent white wedge seen at high altitude flying at high rate of speed.,,
4/8/1930,-110.1593261,34.9037105,Holbrook,AZ,USA,Other,This fast moving craft was low flying and not a sound and no lights detail drawings of the underside are avaliable,,
5/31/2004,-110.1593261,34.9037105,Holbrook,AZ,USA,Sphere,This planet started to move very fast and then straight up until it got smaller and then vanished,,
4/15/2008,-110.1593261,34.9037105,Holbrook,AZ,USA,Sphere,I saw a round white glowing object completely still then it moved quickly then sped into a streak and gone.,,
2/2/2010,-71.008958,42.1552232,Holbrook,MA,USA,Egg,I turned around and over the trees was a large yellow object shaped like a football without the tips on the ends.,,
4/18/1996,-110.1593261,34.9037105,Holbrook,AZ,USA,Triangle,Driving east on I-40 just E of Holbrook noticed triangle shaped bright light. Watched for 30 minutes until it was above me.,,
8/20/1976,-93.9913303,38.7141778,Holden,MO,USA,Disk,While inside this craft I noticed it was circle.,,
4/7/1970,-93.9913303,38.7141778,Holden,MO,USA,Light,5 red-orange Lights fading in and out from right to left horizontally,,
10/29/2023,-112.27077,39.0988507,Holden,UT,USA,Formation,About six lights in alignment with lighted straight line connecting each one.,,Starlink?
4/15/1998,-68.6789218,44.7528499,Holden,ME,USA,Triangle,"White lights, triangle shape, low altitude, slow speed. I have a military backround.",,
7/31/1964,-71.8823,42.36037,Holden,MA,USA,Light,"July or Aug Evening in 1962-65/ Holden, MA / Light / 60 -120 seconds / White blinking light over Worcester, MA viewed from Holden, MA",,
4/1/2003,-71.8823,42.36037,Holden,MA,USA,Rectangle,"The vehicle looked like a ""flying car"" with three large bright headlights flew slowly without sound and at tree top level.",,
1/15/2009,-68.6789218,44.7528499,Holden,ME,USA,Rectangle,Saw a greyish black stretched cube with rounded corners with bright white windows on it,,
4/14/1997,-68.6789218,44.7528499,Holden,ME,USA,Oval,Oval/circle amber light spotted on Mann Hill Rd.,,
1/1/2003,-68.6789218,44.7528499,Holden,ME,USA,Triangle,the vehicle ? was completely silent and very big. i assume the other one was in this one. it disappeared.,,
4/17/1977,-90.6692606,30.5043572,Holden,LA,USA,Light,A round ball of green yellow light appeared about a football field in length above the tree line and shot stright down into the trees a,,
10/21/2007,-90.6692606,30.5043572,Holden,LA,USA,Diamond,"Diamond shape with multiple colored lights spinning around it with no sound, strobe light reflections from the ground.",,
10/15/1999,-71.8823,42.36037,Holden,MA,USA,Oval,Very bright oval object that appeared to resemble a star approx. 5 am in the morning. It has been visible in the morning for 3 days no,,
4/18/1967,-71.8823,42.36037,Holden,MA,USA,Oval,"Three Golden or Deep Yellow Oval lights over Holden, Massachusetts.",,
8/18/1999,-93.9913303,38.7141778,Holden,MO,USA,Circle,my daughters and i saw a round object with light circling around it.it came down out of the sky and went behind some trees across the f,,
4/26/2012,-71.8823,42.36037,Holden,MA,USA,Egg,"White/yellow glowing egg shaped object flying low south to north Holden, MA.",,
4/11/2008,-78.3038892,33.9135061,Holden Beach,NC,USA,Orb,Bright and flashing orbs moving and changing colors in the sky off Holden Beach.,,
4/15/2029,-78.3038892,33.9135061,Holden Beach,NC,USA,Fireball,A single orange fireball in the South sky that lasted approximately 2 seconds and disappeared.,,
4/8/1978,-78.3038892,33.9135061,Holden Beach,NC,USA,Egg,Saw burst of bright orange lights in the sky over the ocean at holden beach nc 12/1/11,,
4/18/2029,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,"5-6 moving lights at low altitudes were seen traveling above Ocean Boulevard, Holden Beach. Some lights were orange, some were white. T",,
4/6/2024,-78.3038892,33.9135061,Holden Beach,NC,USA,Fireball,large bright fireball,,
7/30/2020,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,"We were staying in a beach house on vacation. I couldn’t sleep so I went outside to look at the stars. The Moon was overhead, the ocean",,
12/18/2018,-78.3038892,33.9135061,Holden Beach,NC,USA,Cylinder,A cylyndrical shaped object traveling from North to South was observed traveling at a great speed. Coloration was green and the object,,
4/10/2010,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,The red ligt was follwiing my flashlight.,,
4/18/2024,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,"Orange circles of lights over Holden Beach, NC.",,
4/18/1972,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,Silent large red light.,,
4/21/1972,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,3 star-like lights,,
10/8/2006,-78.3038892,33.9135061,Holden Beach,NC,USA,Triangle,3 lighted triangular aircraft.,,
4/11/1962,-78.3038892,33.9135061,Holden Beach,NC,USA,Triangle,Large triangle formation of 3 orange fireballs followed by 8-10 small craft with erratic blinking white lights.,,
9/10/2008,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,Flashing lights in the sky,,
4/25/1969,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,"Four orange then two separate groups of 5 white lights in each group moving uniformly off the Holden Beach, NC, coast.",,
8/19/2020,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,UFO's over Holden Beach NC,,
4/7/2021,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,We were setting on the back deck of the beach house looking at the ocean. When we saw 3 separate orange lights appear one at a time jus,,
4/18/2013,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,Big bright orange circular lights. Line of lights horizontally in the sky. Several appearenances off and on before completely disappear,,
4/18/1971,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,3 bright lights in western sky at Holden Beach.,,
4/6/1995,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,3 bright lights in formation.,,
4/4/2000,-78.3038892,33.9135061,Holden Beach,NC,USA,Orb,3 orange like orbs appeared in the Souther sky off of Holden Beach North Carolina.,,
4/18/1938,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,"Silent large round red lights, flying in pairs very slowly then disappeared. Next set would appear as soon as previous disappeared.",,
4/7/2002,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,Saw a number of bright orange flashing lights. They appeared and disappeared after few seconds. This happened a number of times for 4-,,
4/18/1972,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,Silent large red light.,,
4/8/2027,-78.3038892,33.9135061,Holden Beach,NC,USA,Circle,6 orange balls of light over the Atlantic Ocean.,,
4/10/2010,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,Bright red light with a flashing center that followed my flash light beam for over five minutes.,,
4/8/2009,-78.3038892,33.9135061,Holden Beach,NC,USA,Light,Holden Beach NC - Big Orange Light Over The Ocean In The Night Sky,,
4/11/2008,-78.3038892,33.9135061,Holden Beach,NC,USA,Formation,Orange bright flash then a strange formation of lights seen on the beach,,
4/14/1996,-78.3038892,33.9135061,Holden Beach,NC,USA,Disk,"Bright orange saucer seen flying over Holden Beach, NC.",,
4/11/2008,-78.3038892,33.9135061,Holden Beach,NC,USA,Formation,"Multiple amber orbs observed over the ocean night sky for 2 straight nights in Holden beach ,NC",,
3/1/1962,-78.3038892,33.9135061,Holden Beach,NC,USA,Other,A square shaped white object that appeared as quickly as it disappeard,,
10/30/2007,-96.3999079,35.0826,Holdenville,OK,USA,Light,free falling light in central Oklahoma,,
3/16/1998,-71.588974,43.732406,Holderness,NH,USA,Fireball,"Large greenish blue fireball seen almost overhead, travelling in northerly direction.",,
4/5/2022,-94.4700032,45.7310763,Holdingford,MN,USA,Star,UFO and separate UFO light,,
1/29/2018,-94.4700032,45.7310763,Holdingford,MN,USA,Circle,Orange UFO buzzed by jet,,
4/12/2022,-94.4700032,45.7310763,Holdingford,MN,USA,Star,One stationary and squadron of UFOs buzzed by multiple military Camp Ripley Planes,,
4/14/1959,-82.740074,28.1879273,Holiday,FL,USA,Fireball,Silent glowing fireball moved slowly (at first) in straight line.,,
8/2/2019,-82.740074,28.1879273,Holiday,FL,USA,Other,Gold orb in and out of atmosphere,,
6/30/2004,-82.740074,28.1879273,Holiday,FL,USA,Other,"A small square cloud came down, bounced off a wal,l made 3 crop circles and went into the sky",,
4/22/1938,-82.740074,28.1879273,Holiday,FL,USA,Disk,Strange Bright Orange Fiery Glow over Tarpon Springs area.,,
10/11/2005,-82.740074,28.1879273,Holiday,FL,USA,Light,light dancing over holliday florda,,
4/14/1960,-82.740074,28.1879273,Holiday,FL,USA,Fireball,Bright orange fireball going very fast and no sound.,,
4/18/2018,-82.740074,28.1879273,Holiday,FL,USA,Light,"My husband and I observed a light formatiom, flashing white, red and green/blue light, object wsa located in the east sky below the new",,
4/24/2027,-82.740074,28.1879273,Holiday,FL,USA,Fireball,"My stepfather saw them first as he was driving home, he called my mother and I out once he drove up and toward the south west from our",,
4/21/2025,-82.740074,28.1879273,Holiday,FL,USA,Circle,"Steady light, brighter than normal star, never moved as other stars did. Looked as if light was sweeping down back and forth as if look",,
4/27/1944,-82.740074,28.1879273,Holiday,FL,USA,Triangle,"Solid Green lights fly together in triangular shape, then separate and only one light starts flashing and flies in the other direction.",,
4/19/1986,-82.740074,28.1879273,Holiday,FL,USA,Fireball,There were 3 ufos flied in sky!,,
11/18/2004,-82.740074,28.1879273,Holiday,FL,USA,Light,Photographic anomaly,,
4/29/1940,-82.740074,28.1879273,Holiday,FL,USA,Oval,"Holiday, FL. Mass in the sky, escorted by a black helicopter. ((anonymous report))",,
4/29/1940,-82.740074,28.1879273,Holiday,FL,USA,Oval,"Holiday, FL. mass in the sky escorted by a black helicopter. ((anonymous report))",,
8/6/2020,-82.740074,28.1879273,Holiday,FL,USA,Circle,"i was looking through my telescope at the planet they call venus, but it doesnt look like a planet. It does not flicker like all the ot",,
11/22/2019,-82.740074,28.1879273,Holiday,FL,USA,Light,"A stream of approximately 40 star-like objects flying in the same direction. ((NUFORC Note: ""Starlink"" satellites? PD))",,
4/9/1985,-82.740074,28.1879273,Holiday,FL,USA,Oval,Orange fire ball in the night sky,,
2/28/2024,-82.740074,28.1879273,Holiday,FL,USA,Orb,"Me and my family were out on a walk. At the end of the meaningful walk me and my dad looked up and it zoomed, stopped, waved and left.",,
4/23/1970,-82.740074,28.1879273,Holiday,FL,USA,Orb,Large glowing orb moving slowly just above the houses,,
4/26/2006,-82.740074,28.1879273,Holiday,FL,USA,Light,Flashing circular objects moving.,,
4/23/1971,-82.740074,28.1879273,Holiday,FL,USA,Orb,"Small glowing orb, appearance of large glowing orb",,
4/15/2007,-82.740074,28.1879273,Holiday,FL,USA,Light,UFO with bright red light on the right and bright green light zooming from point to point and then hovering.,,
7/4/2018,-82.740074,28.1879273,Holiday,FL,USA,Orb,"Reddish orange orb sighted moving east to west over Pasco County, Florida.",,
4/21/2025,-82.740074,28.1879273,Holiday,FL,USA,Light,Bright light hovering back and forth in the sky; instantly disappeared.,,
4/3/1954,-82.740074,28.1879273,Holiday,FL,USA,Other,An exploding star up in the sky over West central Florida.,,
4/22/2006,-82.740074,28.1879273,Holiday,FL,USA,Fireball,"Giant fireball over canal in holiday, Florida",,
4/28/1985,-82.740074,28.1879273,Holiday,FL,USA,Disk,Bright light/flat sliver disk /went vertical. ((anonymous report)) ((NUFORC Note: Date may be flawed. PD)),,
4/3/2022,-88.2248064,42.2900226,Holiday Hills,IL,USA,Triangle,"object in sky falls from sky stops for 30 - 40 seconds , illuminates then flies back up to stars",,
4/1/1992,-93.7321378,36.4853478,Holiday Island,AR,USA,Triangle,"Triangular patterned lights over Holiday Island, Arkansas marina.",,
4/28/1944,-93.7321378,36.4853478,Holiday Island,AR,USA,Light,Watching two lights doing what I would call dancing and playing with each other. ((NUFORC Note: Sighting of stars?? PD)),,
8/31/2020,-89.9438327,38.9217573,Holiday Shores,IL,USA,Triangle,On my way home from work I happened to look up and seen a Triangle shaped object with 1 red light and 4 white blinking lights.I started,,
12/3/2019,-111.8250278,40.6710765,Holladay,UT,USA,Formation,6 orange non flashing light in formation,,
8/17/2004,-111.8250278,40.6710765,Holladay,UT,USA,Light,"Red light/streak in sky, unbelievably fast.",,
7/4/2019,-111.8250278,40.6710765,Holladay,UT,USA,Cigar,cigar shaped craft.,,
4/7/1957,-111.8250278,40.6710765,Holladay,UT,USA,Light,"Two bright, white lights were seen in formation, and possibly exiting Earth's atmosphere, late Au. 2nd over the Salt Lake Valley.",,
4/22/1946,-111.8250278,40.6710765,Holladay,UT,USA,Light,I was waiting to see the super moon over Mt. Olympus. An oddly twinkling star was at the summit of and blinked in an odd manner. It ca,,
4/6/2027,-111.8250278,40.6710765,Holladay,UT,USA,Disk,Straight ahead we noticed a bright amber light hovering low over the city about 3 or 4 blocks away.,,
11/1/2022,-111.8250278,40.6710765,Holladay,UT,USA,Cone,I saw 2 lights appear in the sky that moved to that moved into a cloud and then the lights disappeared,,
4/10/1951,-111.8250278,40.6710765,Holladay,UT,USA,Disk,"6x saucers, bright amber colored, flying in formation, no sound at all.",,
7/7/2022,-111.8250278,40.6710765,Holladay,UT,USA,Light,Flashing green and red object above trees to the NE of driveway above neighbors pine tree.,Y,
4/9/1998,-111.8250278,40.6710765,Holladay,UT,USA,Light,"In the south skies above Salt Lake City, a firey light traveled slowly, then ascended from earth.",,
9/2/2007,-86.089422,42.820321,Holland,MI,USA,Formation,I saw pink connected circle/lights crossing the sky.,,
4/27/1956,-83.711604,41.621718,Holland,OH,USA,Circle,Bright light like a star. Too close to be astar with blinking red lights. Just hovering.,,
4/27/1982,-86.089422,42.820321,Holland,MI,USA,Flash,Bright stationary ball of light SE of Holland took off very fast towards the horizon SW of Holland.,,
4/14/1941,-83.711604,41.621718,Holland,OH,USA,Formation,Formation of 13 bright white lights extending 1.5 miles or more.,,
4/1/1948,-83.711604,41.621718,Holland,OH,USA,Triangle,second UFO in same area,,
9/8/2009,-86.089422,42.820321,Holland,MI,USA,Other,2 star like objects heading east as if one directly followed other. ((NUFORC Note: ISS and Space Shuttle in formation. PD)),,
3/3/2005,-86.089422,42.820321,Holland,MI,USA,Sphere,Planet-like spherical light in area where no planets should have been,,
4/19/1944,-97.4048913,30.8792802,Holland,TX,USA,Circle,"On the morning of Sat., November 1st, 2014, between 6:40 am and 6:45 am, I was traveling south in Texas highway 95.",,
10/6/2003,-86.089422,42.820321,Holland,MI,USA,Cone,"To sum it up,hmmm....what was it?",,
3/21/1998,-86.089422,42.820321,Holland,MI,USA,Flash,A bright flash of light came on and off 2-3 minutes apart 3 times in the same spot in the northern sky then one more time a little to t,,
4/17/1955,-86.089422,42.820321,Holland,MI,USA,Triangle,"Dark, Triangular, Fast-moving object sighted in the night sky for a few seconds.",,
4/24/1974,-86.089422,42.820321,Holland,MI,USA,Sphere,I saw a bright spear that would vanish out & reappear.Stay for about 30 seconds heading towards Lake Michigan,,
4/26/2005,-86.089422,42.820321,Holland,MI,USA,Fireball,2 bright orange/red balls moving SSE to NNW (one after the other) across sky in approximately 10 seconds.,,
4/3/2028,-86.089422,42.820321,Holland,MI,USA,Teardrop,triangular formation of lights,,
3/8/1994,-86.089422,42.820321,Holland,MI,USA,Formation,UFOs observed by multiple witnesses including a police officer and confirmed on radar at the NWS,,
11/7/2021,-86.089422,42.820321,Holland,MI,USA,Cone,Hi I'm ((name deleted)) 28 from holland I have a lot of info that needs to be discussed professionally and seriously under terms.,,
10/24/2004,-86.089422,42.820321,Holland,MI,USA,Flash,Bright white flash and strange whirring sound on clear night.,,
4/18/2009,-86.089422,42.820321,Holland,MI,USA,Rectangle,3 objects moving very fast orange Color viewed for about 15 seconds,,
4/20/1984,-86.089422,42.820321,Holland,MI,USA,Changing,"Spheres of red, green, white lights; V-formation of lights with a cluster of small lights next to it.",,
9/9/2002,-83.711604,41.621718,Holland,OH,USA,Oval,At first glance I thought it was a shooting star but it caught my eye and moved in a straight line and seemingly not with the curvature,,
8/18/2020,-86.089422,42.820321,Holland,MI,USA,Oval,"Two white objects flying twice the speed of other jet aircraft, following the flight path of a plane that had just flown over.",,
4/25/1955,-86.089422,42.820321,Holland,MI,USA,Circle,It was a light blue light that came from behind us. As we were watching the fireworks around 11 p.m. the light crossed over heading awa,,
5/7/2008,-83.711604,41.621718,Holland,OH,USA,Circle,SPOTTED LARGE BALL OF WHITE LIGHT TRAVELING AT SLOWER SPEED THAN WHAT A SHOOTING STAR TRAVELS,,
3/9/2007,-78.5417311,42.6411908,Holland,NY,USA,Circle,At about 7:30 p.m. on 3/9/07 saw moving UFO low in sky with 4 main lights of different colors equally spaced in a circular pattern,,
3/13/2005,-86.089422,42.820321,Holland,MI,USA,Circle,The UFO's was round with white lights coming out of the top of it. It had kind of a like pinkish glow around it. Then after about 2 min,,
11/16/1999,-83.711604,41.621718,Holland,OH,USA,Formation,"i went outside to smoke a ciggarette,i glanced to the west of my home.saw cluster of lights,elongated formation,some larger than others",,
4/26/1979,-78.5417311,42.6411908,Holland,NY,USA,Sphere,"Color changing sphere circles sky over WNY. ((NUFORC Note: We suspect a star, possibly Sirius. PD))",,
8/30/2002,-78.5417311,42.6411908,Holland,NY,USA,Circle,"Flashing red,blue,green and yellow light's appeared",,
4/22/1932,-86.089422,42.820321,Holland,MI,USA,Circle,Like a light bouncing around inside,,
8/12/2006,-86.089422,42.820321,Holland,MI,USA,Light,weird moving lights in North east part of Holland's Sky,,
9/3/2001,-86.089422,42.820321,Holland,MI,USA,Diamond,Sighting of a unidentified light or craft over Lake Michigan,,
5/15/2021,-86.089422,42.820321,Holland,MI,USA,Circle,I use the ce5 protocols and got footage totally by accident i was sitting on my porch recording and it wasn't until after I looked an,,
4/8/2013,-86.089422,42.820321,Holland,MI,USA,Cylinder,"Cylinder shape, 2 bright lights on bottom, one on each side of craft as well as one in front, foggy skies, craft aprox 15ft from roof.",,
3/1/2023,-86.089422,42.820321,Holland,MI,USA,Disk,Hanging in the sky moving extremely slow hovering in the sky. NUFORC Note: Jupiter and Venus,,
4/22/1952,-86.089422,42.820321,Holland,MI,USA,Light,I went on my deck to look at the night sky and noticed an odd star in the southeast that was flickering a lot. I looked at the other s,,
7/22/2004,-86.089422,42.820321,Holland,MI,USA,Fireball,Green light streaking vertically towards Lake Michigan,,
4/11/1979,-86.089422,42.820321,Holland,MI,USA,Triangle,A cluster of bright lights on what looked like a triangle plane but then proceeded to Hover above the tree tops next to me.,,
9/9/2009,-83.711604,41.621718,Holland,OH,USA,Circle,"I seen the craft on my way home tonight. I could see three or four round lights close together from the road, as I turned down my stree",,
4/18/2024,-86.089422,42.820321,Holland,MI,USA,Sphere,A solid colored vehicle moving at high speed whith no characteristics of anything registered to fly in our airspace.,,
2/9/1998,-86.089422,42.820321,Holland,MI,USA,light,bright flashing lights,,
9/26/2005,-86.089422,42.820321,Holland,MI,USA,Triangle,4 Objecst Flow over us and the hot tub we wactched then all the objects disapeared.,,
11/22/2019,-86.089422,42.820321,Holland,MI,USA,Other,large bright lights in the Sky two nights same location,,
7/4/1998,-86.089422,42.820321,Holland,MI,USA,Light,I saw the bright light slowly streak in the sky and it turned around and went back in to space and disappeared.,,
4/28/2022,-86.089422,42.820321,Holland,MI,USA,Other,I had video going in the background and have been feeling strange I have original video photos etc,Y,
4/24/1990,-86.089422,42.820321,Holland,MI,USA,Circle,One blue two white lights on outer edges red in center very high up only one bright enough to get a photo wirh my cell i thought it was,,
4/7/1974,-86.089422,42.820321,Holland,MI,USA,Formation,"7 crafts that were silver, yellow, and white lights over Lake Macatawa, the seemed to form angler formations.",,
3/2/2020,-86.089422,42.820321,Holland,MI,USA,Light,"Massive yellow light hovering above airport, almost like a spotlight. with two smaller lights on either side. Did not look like an a/c.",,
4/21/1952,-93.2041983,43.760829,Hollandale,MN,USA,Cigar,Two cigar shaped craft flying silently very low over fields in formation.,,
4/5/2010,-93.2041983,43.760829,Hollandale,MN,USA,Rectangle,a hollandale mn strang object,,
4/11/2007,-84.7921818,39.9969925,Hollansburg,OH,USA,Fireball,Fireball seen leaving bright strobing star.,,
4/5/1997,-78.027155,43.226806,Holley,NY,USA,Triangle,5 brights shaped like an upsidedown V or triangle over Holley Ny.,,
4/5/1997,-78.027155,43.226806,Holley,NY,USA,Formation,v shaped lights moving perfectly together.,,
6/1/1971,-98.694194,33.8147008,Holliday,TX,USA,Disk,bright orange glowing saucer shaped object that followed our car,,
4/2/2022,-98.694194,33.8147008,Holliday,TX,USA,Flash,"Crescent shaped bright, appeared in one spot for less than 1 second.",,
4/25/1946,-78.3900826,40.430774,Hollidaysburg,PA,USA,Circle,"Bright light moving across the sky, initially thought to be a fast moving satellite, stopped and went the other way.",,
8/11/2004,-78.3900826,40.430774,Hollidaysburg,PA,USA,Disk,"Sitting upon a hill, three humans were witness to some sort of flying object, in the shape of a saucer, soar across the sky.",,
4/22/1998,-78.3900826,40.430774,Hollidaysburg,PA,USA,Light,VERY bright light just after sunset looked like plane traveling fast but came to complete stop. Hovered then left view in different dir,,
4/19/2009,-78.3900826,40.430774,Hollidaysburg,PA,USA,Light,Spheres of red/orange lights.,,
3/14/2003,-78.3900826,40.430774,Hollidaysburg,PA,USA,Oval,APPEARED IN THE WEST. OVAL SHAPED WITH ROTATING MUTIPLE COLORS.,,
8/10/1965,-71.591333,42.7431621,Hollis,NH,USA,Sphere,luminescent spheres several nights running.,,
4/23/2013,-70.5931105,43.6050807,Hollis,ME,USA,Rectangle,"Possible shooting star, followed by a series of red lights rectangular shaped the next night. ((2nd sighting))",,
4/23/2012,-70.5931105,43.6050807,Hollis,ME,USA,Rectangle,"Possible shooting star, followed by a series of red lights rectangular shaped the next night. (1st sighting)",,
7/4/2004,-71.591333,42.7431621,Hollis,NH,USA,Circle,It was just hovering in mid air alot of lights.,,
6/30/2006,-99.9155682,34.6864359,Hollis,OK,USA,Circle,UFO picture taken by deercamera.,,
6/1/1979,-121.403409,36.848612,Hollister,CA,USA,Egg,ORANGE BRIGHT EGG SHAPED OBJECTS,,
4/15/1998,-121.403409,36.848612,Hollister,CA,USA,Triangle,Triangular solid blue light flying over South end of Diablo Range in Hollister.,,
12/3/2020,-121.403409,36.848612,Hollister,CA,USA,Circle,Many craft moving quickly in a straight line.,,
2/23/2020,-121.403409,36.848612,Hollister,CA,USA,Circle,This photo was captured on a house camera at 1241 mariposa the photo captured my aunts house at 160 miller rd and in the photo it clear,,
9/19/2002,-121.403409,36.848612,Hollister,CA,USA,Fireball,"looked like a single landing light with a vapor trail that grew and grew till it was 8 to 10 times the size of the object, then with a",,
6/30/2000,-121.403409,36.848612,Hollister,CA,USA,Circle,Bright Round Object Winking Off and On Fast Manuevers and a Triangle Next Night Appeared,,
9/23/2018,-121.403409,36.848612,Hollister,CA,USA,Egg,Reddish Orange egg shaped object spotted in or near Northern California/ Central Valley,,
4/25/1975,-121.403409,36.848612,Hollister,CA,USA,Fireball,RED LIGHT SOUTH OF HOLLISTER 10:23PM.,,
10/1/2023,-93.2179913,36.6241837,Hollister,MO,USA,Light,"A very long, BRIGHT white, thin rectangle appeared between the Moon & Jupiter and moved directly towards the Moon & disappeared",Y,
6/30/1980,-121.403409,36.848612,Hollister,CA,USA,Disk,"My UFO Sightings, My Gifts-Dreams/Premonitions",,
6/6/2009,-121.403409,36.848612,Hollister,CA,USA,Circle,"Orange glowing disc over Hollister, CA",,
6/30/1978,-121.403409,36.848612,Hollister,CA,USA,Disk,"Silver Disk Shape Object Flys over Motorcross Hill Climbers Heads in Hollister, CA",,
11/29/2006,-121.403409,36.848612,Hollister,CA,USA,Other,Our master bedroom has a sliding door leading to patio. I sleep facing the sliding door where I can look out into our backyard at our,,
4/7/1978,-121.403409,36.848612,Hollister,CA,USA,Triangle,A triangular object glowing red/orange moving accross the sky in a north-east direction.,,
4/16/2005,-121.403409,36.848612,Hollister,CA,USA,Orb,Four multi colored orbs/lights over Hollister CA on 11/27/2013.,,
2/10/2023,-121.403409,36.848612,Hollister,CA,USA,Rectangle,"Had two or three lights, one at each end, ~2000 ft",,
4/19/2009,-121.403409,36.848612,Hollister,CA,USA,Triangle,9/27/2014 10:00 PM-ish Eastern Sky Hollister California I saw an upside-down triangle composed of three orange lights. The triangle,,
4/19/1998,-121.403409,36.848612,Hollister,CA,USA,Cigar,"Long black, long tendrils at one end and a changing shape like the tail of an aircraft at the other. No sound.",,
4/16/1964,-121.403409,36.848612,Hollister,CA,USA,Sphere,"Four randum colored lights that change colors with randum movements East of Hollister, CA.",,
2/10/2009,-77.9358183,36.255984,Hollister,NC,USA,Cigar,Brilliant silver vertical cigar shaped object moving slowly which suddenly disappeared followed by a big flash.,,
10/16/1997,-121.403409,36.848612,Hollister,CA,USA,Light,"Very dim light, extreme altatude, traveling from Pacific easterly aprox. over San Jose or S.F., dramatic turn to south/east toward Araz",,
4/19/1937,-121.403409,36.848612,Hollister,CA,USA,Sphere,Translucent greenish perfect sphere highlited by sunrise. Even shined through cloud cover. At one point a red transparent circle surrou,,
4/19/2009,-121.403409,36.848612,Hollister,CA,USA,Formation,There were three objects then they became one and flew off.,,
4/15/2009,-121.403409,36.848612,Hollister,CA,USA,Triangle,"Black triangle shaped, low flying craft seen in Hollister, CA.",,
4/27/1980,-121.403409,36.848612,Hollister,CA,USA,Light,Saw a light in the sky towards the south and thought it could be a plane or helicopter. It began to make a zig zag pattern in the sky a,,
5/15/2008,-93.2179913,36.6241837,Hollister,MO,USA,Other,Hollister MO boomerang 2 to 3 seconds boomerang object flew right over me. about 5 am,,
4/26/2009,-121.403409,36.848612,Hollister,CA,USA,Light,"Six red lights in a row, traveling SE near Hollister. ((anonymous report))((Report re-posted.))",,
4/1/2007,-93.2179913,36.6241837,Hollister,MO,USA,Oval,Unexplained object.,,
4/26/2026,-121.403409,36.848612,Hollister,CA,USA,Triangle,Dark Shape Following Interest Airliner.,,
4/17/2011,-121.403409,36.848612,Hollister,CA,USA,Light,"Two blue/purple crafts over downtown Hollister, CA.",,
4/11/2004,-121.403409,36.848612,Hollister,CA,USA,Light,"Formations of lights hovering in the sky, then moving up in an angle.",,
11/30/2006,-121.403409,36.848612,Hollister,CA,USA,Circle,"ORANGE ROUND GLOBE, Hollister, California - SAME DAY ""EARTHQUAKE""",,
4/6/1955,-121.403409,36.848612,Hollister,CA,USA,Rectangle,"Square craft, 4 orange lights with 1 flashing light in center. ((NUFORC Note: Report from former Air Traffic Controller. PD))",,
3/3/2023,-121.403409,36.848612,Hollister,CA,USA,Fireball,"Two fire-red objects, 500 feet up, were traveling from the south, heading north, and slowly climbing.",,Chinese Lantern?
4/11/1940,-93.2179913,36.6241837,Hollister,MO,USA,Light,"V-Shaped formation, hovering for 45 minutes to 1 hours, red and white flashing lights",,
10/13/1997,-121.403409,36.848612,Hollister,CA,USA,Light,"I was walking on a county road looking at the stars as I often do When I noticed a star becoming brighter, Then to my amazement it move",,
9/22/2004,-121.403409,36.848612,Hollister,CA,USA,Other,"These were 4 or 5 connected globs of white material floating down out of the sky, no sound, no aircraft seen.",,
2/15/1980,-121.403409,36.848612,Hollister,CA,USA,Egg,I was in High School just got out of late Basketball Practice. My older brother came to pick me up and take me home. It was late even,,
11/30/2006,-121.403409,36.848612,Hollister,CA,USA,Circle,The 5:00 UFO sighting I reported previously on this site that was a ORANGE ROUND GLOBE with a WHITE LINE on the Left side going down gr,,
